"id","relid","year","type_of_violence","conflict_name","side_a","side_b","latitude","longitude","region","deaths_a","deaths_b","deaths_civilians","deaths_unknown"
214281,"LIB-2015-2-14751-0",2015,2,"Benghazi Revolutionaries Shura Council - Forces of the House of Representatives","Benghazi Revolutionaries Shura Council","Forces of the House of Representatives",32.117664,20.129275,"Africa",0,7,0,0
13551,"SAF-1994-2-312-144",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.328164,31.289537,"Africa",1,0,0,0
176888,"ISR-2007-2-57-3387",2007,2,"Fatah - Hamas","Fatah","Hamas",31.516667,34.45,"Middle East",0,2,0,0
214311,"LIB-2015-2-14751-24",2015,2,"Benghazi Revolutionaries Shura Council - Forces of the House of Representatives","Benghazi Revolutionaries Shura Council","Forces of the House of Representatives",32.117664,20.129275,"Africa",0,0,0,13
13553,"SAF-1992-2-312-36",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.965717,30.886394,"Africa",0,0,0,1
13554,"SAF-1991-2-312-367",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.741466,30.935997,"Africa",1,0,0,0
13558,"SAF-1990-2-312-252",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",0,1,0,0
13559,"SAF-1990-2-312-41",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.025295,30.861297,"Africa",1,0,0,0
13560,"SAF-1991-2-312-250",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.267812,27.858492,"Africa",0,0,0,8
13561,"SAF-1992-2-312-53",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.598273,32.089395,"Africa",0,1,0,0
215070,"LIB-2015-2-14746-37",2015,2,"Forces of the House of Representatives - IS","Forces of the House of Representatives","IS",32.767041,22.636686,"Africa",0,0,7,0
215568,"MEX-2015-2-414-5",2015,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.81147,-100.5941,"Americas",0,0,0,10
13563,"SAF-1990-2-313-8",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.81982,30.615719,"Africa",0,1,0,0
13564,"SAF-1990-2-313-34",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.812919,30.636458,"Africa",0,0,0,1
215687,"MEX-2015-2-14801-23",2015,2,"Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction","Sinaloa Cartel - El Pepillo faction","Sinaloa Cartel - Los 28 faction",24.13811,-110.30973,"Americas",0,0,0,3
215751,"GUA-2015-2-462-1",2015,2,"Cartel Independiente de Acapulco - La Barredora","Cartel Independiente de Acapulco","La Barredora",16.856933,-99.901496,"Americas",0,0,0,5
215919,"MEX-2015-2-11668-4",2015,2,"Guerreros Unidos - Los Rojos","Guerreros Unidos","Los Rojos",17.85077,-99.71263,"Americas",0,0,0,2
13565,"SAF-1994-2-312-158",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.8596,30.288769,"Africa",0,0,1,0
13570,"SAF-1989-2-312-49",1989,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.355192,30.528015,"Africa",1,0,0,0
13574,"SAF-1993-2-312-51",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,0,1,0
13575,"SAF-1993-2-312-85",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,0,1,0
13576,"SAF-1994-2-312-202",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",1,0,0,0
13584,"SAF-1993-2-312-11",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.891624,31.738709,"Africa",0,0,0,1
13586,"SAF-1990-2-312-264",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",1,0,0,0
13589,"SAF-1993-2-312-198",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,1,0,0
13591,"SAF-1992-2-312-455",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.985293,30.70278,"Africa",0,0,1,0
13594,"SAF-1993-2-312-234",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.205171,28.049815,"Africa",1,0,0,0
13595,"SAF-1991-2-312-9",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.142014,27.7979,"Africa",0,0,0,1
13597,"SAF-1993-2-312-2000",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.616785,30.39278,"Africa",0,0,0,0
13600,"SAF-1991-2-312-38",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.837509,30.777772,"Africa",1,0,0,0
13601,"SAF-1990-2-312-283",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.715148,30.948067,"Africa",0,0,1,0
181391,"MEX-2008-2-96-171",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,4
181392,"MEX-2008-2-96-172",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,2
181404,"MEX-2010-2-96-731",2010,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",28.5,-106.0,"Americas",0,0,0,0
176889,"ISR-2007-2-57-3388",2007,2,"Fatah - Hamas","Fatah","Hamas",31.344444,34.303056,"Middle East",0,2,1,0
13613,"SAF-1990-2-312-120",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.985293,30.70278,"Africa",2,0,0,0
13614,"SAF-1991-2-312-103",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.49822,29.969014,"Africa",0,0,1,0
181582,"MEX-2007-2-142-114",2007,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",18.34928,-99.53936,"Americas",0,0,0,2
177089,"ISR-2007-2-57-3397",2007,2,"Fatah - Hamas","Fatah","Hamas",31.535298,34.535787,"Middle East",0,1,0,0
6613,"ALG-1998-2-166-2",1998,2,"AIS - GIA","AIS","GIA",36.8,5.766667,"Africa",4,0,0,0
182315,"MEX-2009-2-96-338",2009,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,1
13274,"SAF-1992-2-312-348",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.986386,30.918531,"Africa",0,0,0,1
13203,"MZM-1991-2-246-1",1991,2,"Naparama - Renamo","Naparama","Renamo",-15.0,39.0,"Africa",6,0,0,0
222981,"COL-2001-2-23-11",2001,2,"AUC - FARC","AUC","FARC",8.83333,-74.75,"Americas",0,0,0,3
223001,"COL-2001-2-23-12",2001,2,"AUC - FARC","AUC","FARC",7.9579,-73.9436,"Americas",20,30,0,0
223029,"COL-2001-2-23-14",2001,2,"AUC - FARC","AUC","FARC",6.366667,-75.083333,"Americas",0,2,5,0
182578,"MEX-2010-2-96-608",2010,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,2
13223,"NIG-2008-2-4-3",2008,2,"Supporters of ACN - Supporters of PDP","Supporters of ACN","Supporters of PDP",8.97099,11.9768,"Africa",0,0,0,4
182761,"MEX-2010-2-414-794",2010,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",28.70007,-100.52353,"Americas",0,0,0,1
182817,"MEX-2010-2-142-854",2010,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",21.165586,-86.854012,"Americas",0,0,0,2
13224,"NIG-2008-2-4-2.2",2008,2,"Supporters of ACN - Supporters of PDP","Supporters of ACN","Supporters of PDP",9.24216,12.52487,"Africa",0,0,0,1
13226,"NIG-2006-2-373-7",2006,2,"Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria)","Muslims (Nigeria)",6.14543,6.788452,"Africa",0,20,0,0
13233,"NIG-1997-2-86-1",1997,2,"Ijaw - Itsekiri","Ijaw","Itsekiri",5.5167,5.75,"Africa",0,0,0,3
13234,"NIG-2003-2-15-8",2003,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",6.0716,8.1028,"Africa",1,0,0,0
182745,"MEX-2010-2-414-789",2010,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.666667,-100.0,"Americas",0,0,0,0
183023,"MEX-2011-2-460-1058",2011,2,"La Familia - Los Caballeros Templarios","La Familia","Los Caballeros Templarios",19.70078,-101.18443,"Americas",0,0,0,21
176451,"ISR-2006-2-57-3330",2006,2,"Fatah - Hamas","Fatah","Hamas",31.516667,34.45,"Middle East",0,0,1,0
13271,"SAF-1990-2-312-164",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.751053,30.962036,"Africa",2,0,0,0
13273,"SAF-1991-2-312-59",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.339949,28.156996,"Africa",0,0,0,1
13275,"SAF-1990-2-312-34",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.643402,31.047095,"Africa",1,0,0,0
13276,"SAF-1994-2-312-55",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.675802,32.0465,"Africa",1,0,0,0
222844,"COL-2001-2-23-7",2001,2,"AUC - FARC","AUC","FARC",7.531674,-75.401533,"Americas",20,15,0,0
181540,"MEX-2009-2-96-295",2009,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,1
13277,"SAF-1992-2-312-9923.1",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.267812,27.858492,"Africa",0,0,0,0
13279,"SAF-1992-2-312-203",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.205171,28.049815,"Africa",0,0,0,0
13280,"SAF-1993-2-312-140",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.734008,30.392547,"Africa",1,0,0,0
13281,"SAF-1994-2-312-79",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.857896,31.029198,"Africa",1,0,0,0
13282,"SAF-1992-2-312-185",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,0,1,0
13285,"SAF-1992-2-312-451",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.516861,30.926874,"Africa",0,1,0,0
13284,"SAF-1992-2-312-183",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.490741,30.630388,"Africa",1,0,0,0
13287,"SAF-1990-2-313-48",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.616667,30.383333,"Africa",0,0,0,0
176007,"PER-1991-2-14392-0",1991,2,"MRTA - Sendero Luminoso","MRTA","Sendero Luminoso",-8.9,-76.0,"Americas",0,0,0,50
183100,"MEX-2011-2-463-1134",2011,2,"Jalisco Cartel New Generation - La Resistencia","Jalisco Cartel New Generation","La Resistencia",20.666823,-103.391824,"Americas",0,0,0,6
183127,"MEX-2011-2-96-1161",2011,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,4
176288,"NIG-2011-2-455-10.2",2011,2,"Fulani - Tiv","Fulani","Tiv",8.20323,8.30466,"Africa",0,0,0,1
176772,"ISR-2007-2-57-3383",2007,2,"Fatah - Hamas","Fatah","Hamas",31.535298,34.535787,"Middle East",0,1,1,0
13288,"SAF-1990-2-313-75",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.616667,30.383333,"Africa",1,0,0,0
13290,"SAF-1993-2-312-292",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",1,0,0,0
13291,"SAF-1989-2-312-15",1989,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.027196,29.839552,"Africa",0,1,0,0
181408,"MEX-2008-2-96-193",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",28.5,-106.0,"Americas",0,0,0,0
13293,"SAF-1990-2-312-51",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.985293,30.70278,"Africa",0,1,0,0
13294,"SAF-1992-2-312-314",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.01269,29.866194,"Africa",1,0,0,0
194101,"HON-2010-2-422-48",2010,2,"Mara 18 (Honduras) - Mara Salvatrucha (Honduras)","Mara 18 (Honduras)","Mara Salvatrucha (Honduras)",15.504167,-88.025,"Americas",0,0,0,14
13297,"SAF-1991-2-317-12",1991,2,"Lagunya  - Webta","Lagunya","Webta",-33.987472,18.585457,"Africa",0,0,0,1
181266,"MEX-2012-2-414-1369",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.675065,-100.318465,"Americas",0,0,0,1
13298,"SAF-1996-2-316-1",1996,2,"NUM  - Uwusa","NUM","Uwusa",-26.383333,27.5,"Africa",0,0,0,1
13299,"SAF-1992-2-312-2",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.55898,27.844094,"Africa",0,0,0,1
13301,"SAF-1993-2-312-165",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",1,0,0,0
13302,"SAF-1991-2-312-5",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.355192,30.528015,"Africa",1,0,0,0
197515,"VEN-1997-2-14507-2",1997,2,"El Dorado inmates - Guajiro Indians","El Dorado inmates","Guajiro Indians",6.715023,-61.637734,"Americas",0,29,0,0
13304,"SAF-1994-2-312-86",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.212162,30.675416,"Africa",0,0,0,0
13314,"SAF-1990-2-312-119",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",1,0,0,0
13306,"SAF-1993-2-312-144",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.357449,28.207561,"Africa",1,0,0,0
222849,"COL-2001-2-23-8",2001,2,"AUC - FARC","AUC","FARC",6.377447,-75.140649,"Americas",0,0,5,0
13308,"SAF-1994-2-312-12",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.751053,30.962036,"Africa",0,0,0,0
13310,"SAF-1990-2-312-87",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.339949,28.156996,"Africa",0,0,0,0
181310,"MEX-2009-2-142-461",2009,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",18.357103,-100.668322,"Americas",0,0,0,2
13313,"SAF-1992-2-312-354",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.837509,30.777772,"Africa",0,0,0,1
6759,"SUD-2009-2-356-3.9",2009,2,"Bor Dinka - Mundari","Bor Dinka","Mundari",5.44843,31.83483,"Africa",0,0,0,3
181273,"MEX-2012-2-414-1372",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.80693,-100.61982,"Americas",0,0,0,1
181241,"NIG-2010-2-426-1.2",2010,2,"Boje - Nsadop","Boje","Nsadop",6.28428,8.92062,"Africa",0,0,0,15
181274,"MEX-2012-2-414-1373",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.58896,-100.00156,"Americas",0,0,0,2
181275,"MEX-2012-2-414-1370",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.75976,-100.16287,"Americas",0,0,0,3
13315,"SAF-1993-2-312-244",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.516861,30.926874,"Africa",1,0,0,0
181276,"MEX-2012-2-414-1371",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.58896,-100.00156,"Americas",0,0,0,1
6772,"SUD-2009-2-353-3",2009,2,"Ngok Dinka - Shiluk","Ngok Dinka","Shiluk",9.838795,32.046135,"Africa",0,0,20,0
181265,"MEX-2009-2-96-432",2009,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",28.5,-106.0,"Americas",0,0,0,0
181284,"MEX-2009-2-96-447",2009,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.57996,-106.29604,"Americas",0,0,0,0
181294,"MEX-2009-2-142-455",2009,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",25.56985,-103.49588,"Americas",0,0,0,7
181295,"MEX-2012-2-414-1374",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.675065,-100.318465,"Americas",0,0,0,1
181302,"MEX-2007-2-142-281",2007,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",27.484635,-99.522106,"Americas",0,0,0,4
181309,"MEX-2009-2-142-456",2009,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",25.5607,-103.45284,"Americas",0,0,0,8
181313,"MEX-2012-2-414-1376",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.67678,-100.25646,"Americas",0,0,1,7
181314,"MEX-2012-2-414-1377",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",24.85798,-99.56768,"Americas",0,0,0,1
181315,"MEX-2012-2-414-1378",2012,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.65716,-100.40268,"Americas",0,0,0,1
181323,"MEX-2006-2-142-131",2006,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",16.856933,-99.901496,"Americas",0,0,0,2
181325,"MEX-2012-2-96-1433",2012,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,0
181335,"MEX-2012-2-96-1434",2012,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,4
181341,"MEX-2006-2-142-127",2006,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",27.484635,-99.522106,"Americas",0,0,0,3
181345,"MEX-2008-2-149-135",2008,2,"Tijuana Cartel - Tijuana Cartel - El Teo faction","Tijuana Cartel","Tijuana Cartel - El Teo faction",32.5027,-117.00371,"Americas",0,0,0,5
181347,"MEX-2012-2-96-1435",2012,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,3
181351,"MEX-2008-2-149-136",2008,2,"Tijuana Cartel - Tijuana Cartel - El Teo faction","Tijuana Cartel","Tijuana Cartel - El Teo faction",30.05984,-115.72448,"Americas",0,0,0,3
181352,"MEX-2008-2-149-137",2008,2,"Tijuana Cartel - Tijuana Cartel - El Teo faction","Tijuana Cartel","Tijuana Cartel - El Teo faction",32.5027,-117.00371,"Americas",0,0,0,3
181355,"MEX-2012-2-96-1436",2012,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,4
181356,"MEX-2012-2-96-1437",2012,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,1
181365,"MEX-2008-2-149-144",2008,2,"Tijuana Cartel - Tijuana Cartel - El Teo faction","Tijuana Cartel","Tijuana Cartel - El Teo faction",32.5027,-117.00371,"Americas",0,0,0,6
181367,"MEX-2012-2-96-1438",2012,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,1
181372,"MEX-2008-2-149-149",2008,2,"Tijuana Cartel - Tijuana Cartel - El Teo faction","Tijuana Cartel","Tijuana Cartel - El Teo faction",30.0,-115.0,"Americas",0,0,0,0
181374,"MEX-2012-2-96-1439",2012,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,3
181382,"MEX-2008-2-96-169",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,29
181384,"MEX-2012-2-417-1486",2012,2,"Los Zetas - Sinaloa Cartel","Los Zetas","Sinaloa Cartel",25.5355,-103.4222,"Americas",0,0,0,0
181390,"MEX-2012-2-417-1492",2012,2,"Los Zetas - Sinaloa Cartel","Los Zetas","Sinaloa Cartel",25.54333,-103.417605,"Americas",0,0,0,6
181395,"MEX-2008-2-96-170",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,8
181403,"MEX-2008-2-96-191",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",28.5,-106.0,"Americas",0,0,0,0
181409,"MEX-2008-2-96-195",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",28.633333,-106.083333,"Americas",0,0,0,0
181414,"MEX-2010-2-96-734",2010,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",28.633333,-106.083333,"Americas",0,0,0,0
181421,"MEX-2008-2-96-196",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",28.5,-106.0,"Americas",0,0,0,0
181422,"MEX-2010-2-414-791",2010,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.666667,-100.0,"Americas",0,0,0,0
181430,"MEX-2008-2-96-197",2008,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",28.5,-106.0,"Americas",0,0,0,0
181442,"MEX-2010-2-417-855",2010,2,"Los Zetas - Sinaloa Cartel","Los Zetas","Sinaloa Cartel",23.38333,-105.37056,"Americas",0,0,0,0
181501,"MEX-2011-2-414-976",2011,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.675065,-100.318465,"Americas",0,0,0,8
181519,"MEX-2011-2-414-1010",2011,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",25.675065,-100.318465,"Americas",0,0,0,1
181533,"MEX-2011-2-414-1011",2011,2,"Gulf Cartel - Los Zetas","Gulf Cartel","Los Zetas",24.01176,-98.77771,"Americas",0,0,0,18
181561,"MEX-2009-2-96-299",2009,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,7
181573,"MEX-2009-2-96-380",2009,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,1
181574,"MEX-2009-2-96-383",2009,2,"Juarez Cartel - Sinaloa Cartel","Juarez Cartel","Sinaloa Cartel",31.739444,-106.486944,"Americas",0,0,0,6
181576,"MEX-2006-2-142-105",2006,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",27.484635,-99.522106,"Americas",0,0,0,23
181577,"MEX-2007-2-142-117",2007,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",19.18095,-96.1429,"Americas",2,0,0,0
181579,"MEX-2007-2-142-278",2007,2,"Gulf Cartel - Sinaloa Cartel","Gulf Cartel","Sinaloa Cartel",23.0,-102.0,"Americas",1,0,0,0
